img_id,ref_id,score
a0837-dvf_096_P1.png,a0837-dvf_096.png,5.33
a0837-dvf_096_P2.png,a0837-dvf_096.png,4.7
a0837-dvf_096_P3.png,a0837-dvf_096.png,3
a0837-dvf_096_P4.png,a0837-dvf_096.png,1.6
a0838-IMG_1665_N1.png,a0838-IMG_1665.png,5.95
a0838-IMG_1665_N2.png,a0838-IMG_1665.png,5.16
a0838-IMG_1665_N3.png,a0838-IMG_1665.png,4
a0838-IMG_1665_N4.png,a0838-IMG_1665.png,2.55
a0838-IMG_1665_P0.png,a0838-IMG_1665.png,6.04
a0838-IMG_1665_P1.png,a0838-IMG_1665.png,5.38
a0838-IMG_1665_P2.png,a0838-IMG_1665.png,4.01
a0838-IMG_1665_P3.png,a0838-IMG_1665.png,3.15
a0838-IMG_1665_P4.png,a0838-IMG_1665.png,2.42
a0839-IMG_3553_N1.png,a0839-IMG_3553.png,7.43
a0839-IMG_3553_N2.png,a0839-IMG_3553.png,6.96
a0839-IMG_3553_N3.png,a0839-IMG_3553.png,5.71
a0839-IMG_3553_N4.png,a0839-IMG_3553.png,3.84
a0839-IMG_3553_P0.png,a0839-IMG_3553.png,7.36
a0839-IMG_3553_P1.png,a0839-IMG_3553.png,6.56
a0839-IMG_3553_P2.png,a0839-IMG_3553.png,4.14
a0839-IMG_3553_P3.png,a0839-IMG_3553.png,1.9
a0839-IMG_3553_P4.png,a0839-IMG_3553.png,1.12
a0840-07-11-19-at-16h20m11s-_MG_5348_N1.png,a0840-07-11-19-at-16h20m11s-_MG_5348.png,4.98
a0840-07-11-19-at-16h20m11s-_MG_5348_N2.png,a0840-07-11-19-at-16h20m11s-_MG_5348.png,3.08
a0840-07-11-19-at-16h20m11s-_MG_5348_N3.png,a0840-07-11-19-at-16h20m11s-_MG_5348.png,1.87
a0840-07-11-19-at-16h20m11s-_MG_5348_N4.png,a0840-07-11-19-at-16h20m11s-_MG_5348.png,1.3
a0840-07-11-19-at-16h20m11s-_MG_5348_P0.png,a0840-07-11-19-at-16h20m11s-_MG_5348.png,6.29
a0840-07-11-19-at-16h20m11s-_MG_5348_P1.png,a0840-07-11-19-at-16h20m11s-_MG_5348.png,6.49
a0840-07-11-19-at-16h20m11s-_MG_5348_P2.png,a0840-07-11-19-at-16h20m11s-_MG_5348.png,5.67
a0840-07-11-19-at-16h20m11s-_MG_5348_P3.png,a0840-07-11-19-at-16h20m11s-_MG_5348.png,3.87
a0840-07-11-19-at-16h20m11s-_MG_5348_P4.png,a0840-07-11-19-at-16h20m11s-_MG_5348.png,2.32
a0841-Ja_Pe-83_N1.png,a0841-Ja_Pe-83.png,6.34
a0841-Ja_Pe-83_N2.png,a0841-Ja_Pe-83.png,5.64
a0841-Ja_Pe-83_N3.png,a0841-Ja_Pe-83.png,4.84
a0841-Ja_Pe-83_N4.png,a0841-Ja_Pe-83.png,3.66
a0841-Ja_Pe-83_P0.png,a0841-Ja_Pe-83.png,6.7
a0841-Ja_Pe-83_P1.png,a0841-Ja_Pe-83.png,6.46
a0841-Ja_Pe-83_P2.png,a0841-Ja_Pe-83.png,5.85
a0841-Ja_Pe-83_P3.png,a0841-Ja_Pe-83.png,4.35
a0841-Ja_Pe-83_P4.png,a0841-Ja_Pe-83.png,2.07
a0842-tc_DSC2360_N1.png,a0842-tc_DSC2360.png,3.05
a0842-tc_DSC2360_N2.png,a0842-tc_DSC2360.png,2.2
a0842-tc_DSC2360_N3.png,a0842-tc_DSC2360.png,1.63
a0842-tc_DSC2360_N4.png,a0842-tc_DSC2360.png,1.23
a0842-tc_DSC2360_P0.png,a0842-tc_DSC2360.png,3.9
a0842-tc_DSC2360_P1.png,a0842-tc_DSC2360.png,4.84
a0842-tc_DSC2360_P2.png,a0842-tc_DSC2360.png,5.34
a0842-tc_DSC2360_P3.png,a0842-tc_DSC2360.png,5.51
a0842-tc_DSC2360_P4.png,a0842-tc_DSC2360.png,5.09
a0843-IMG_0009_N1.png,a0843-IMG_0009.png,4.46
a0843-IMG_0009_N2.png,a0843-IMG_0009.png,3.41
a0843-IMG_0009_N3.png,a0843-IMG_0009.png,2.12
a0843-IMG_0009_N4.png,a0843-IMG_0009.png,1.3
a0843-IMG_0009_P0.png,a0843-IMG_0009.png,5.04
a0843-IMG_0009_P1.png,a0843-IMG_0009.png,4.82
a0843-IMG_0009_P2.png,a0843-IMG_0009.png,3.9
a0843-IMG_0009_P3.png,a0843-IMG_0009.png,2.51
a0843-IMG_0009_P4.png,a0843-IMG_0009.png,1.76
a0844-kme_596_N1.png,a0844-kme_596.png,4.61
a0844-kme_596_N2.png,a0844-kme_596.png,3.7
a0844-kme_596_N3.png,a0844-kme_596.png,2.49
a0844-kme_596_N4.png,a0844-kme_596.png,1.64
a0844-kme_596_P0.png,a0844-kme_596.png,5.02
a0844-kme_596_P1.png,a0844-kme_596.png,4.65
a0844-kme_596_P2.png,a0844-kme_596.png,3.83
a0844-kme_596_P3.png,a0844-kme_596.png,3.25
a0844-kme_596_P4.png,a0844-kme_596.png,2.4
a0845-NKIM_MG_7387_N1.png,a0845-NKIM_MG_7387.png,6.16
a0845-NKIM_MG_7387_N2.png,a0845-NKIM_MG_7387.png,5.45
a0845-NKIM_MG_7387_N3.png,a0845-NKIM_MG_7387.png,4.37
a0845-NKIM_MG_7387_N4.png,a0845-NKIM_MG_7387.png,3.38
a0845-NKIM_MG_7387_P0.png,a0845-NKIM_MG_7387.png,6.11
a0845-NKIM_MG_7387_P1.png,a0845-NKIM_MG_7387.png,5.55
a0845-NKIM_MG_7387_P2.png,a0845-NKIM_MG_7387.png,3.68
a0845-NKIM_MG_7387_P3.png,a0845-NKIM_MG_7387.png,1.86
a0845-NKIM_MG_7387_P4.png,a0845-NKIM_MG_7387.png,1.43
a0846-_MG_0216_N1.png,a0846-_MG_0216.png,6.21
a0846-_MG_0216_N2.png,a0846-_MG_0216.png,5.08
a0846-_MG_0216_N3.png,a0846-_MG_0216.png,3.73
a0846-_MG_0216_N4.png,a0846-_MG_0216.png,2.29
a0846-_MG_0216_P0.png,a0846-_MG_0216.png,6.89
a0846-_MG_0216_P1.png,a0846-_MG_0216.png,7.17
a0846-_MG_0216_P2.png,a0846-_MG_0216.png,6.69
a0846-_MG_0216_P3.png,a0846-_MG_0216.png,4.61
a0846-_MG_0216_P4.png,a0846-_MG_0216.png,1.67
a0847-_DSC0145_N1.png,a0847-_DSC0145.png,5.09
a0847-_DSC0145_N2.png,a0847-_DSC0145.png,3.81
a0847-_DSC0145_N3.png,a0847-_DSC0145.png,2.51
a0847-_DSC0145_N4.png,a0847-_DSC0145.png,1.68
a0847-_DSC0145_P0.png,a0847-_DSC0145.png,5.79
a0847-_DSC0145_P1.png,a0847-_DSC0145.png,5.84
a0847-_DSC0145_P2.png,a0847-_DSC0145.png,4.84
a0847-_DSC0145_P3.png,a0847-_DSC0145.png,3.54
a0847-_DSC0145_P4.png,a0847-_DSC0145.png,2.44
a0848-_DSC0018_N1.png,a0848-_DSC0018.png,3.89
a0848-_DSC0018_N2.png,a0848-_DSC0018.png,3.02
a0848-_DSC0018_N3.png,a0848-_DSC0018.png,1.97
a0848-_DSC0018_N4.png,a0848-_DSC0018.png,1.2
a0848-_DSC0018_P0.png,a0848-_DSC0018.png,4.87
a0848-_DSC0018_P1.png,a0848-_DSC0018.png,5.27
a0848-_DSC0018_P2.png,a0848-_DSC0018.png,4.8
a0848-_DSC0018_P3.png,a0848-_DSC0018.png,3.82
a0848-_DSC0018_P4.png,a0848-_DSC0018.png,3.09
a0849-DSC_0050_N1.png,a0849-DSC_0050.png,4.23
a0849-DSC_0050_N2.png,a0849-DSC_0050.png,1.87
a0849-DSC_0050_N3.png,a0849-DSC_0050.png,0.85
a0849-DSC_0050_N4.png,a0849-DSC_0050.png,0.58
a0849-DSC_0050_P0.png,a0849-DSC_0050.png,6.03
a0849-DSC_0050_P1.png,a0849-DSC_0050.png,6.46
a0849-DSC_0050_P2.png,a0849-DSC_0050.png,5.56
a0849-DSC_0050_P3.png,a0849-DSC_0050.png,3.68
a0849-DSC_0050_P4.png,a0849-DSC_0050.png,1.8
a0850-jmac_DSC3230 (1)_N1.png,a0850-jmac_DSC3230 (1).png,3.63
a0850-jmac_DSC3230 (1)_N2.png,a0850-jmac_DSC3230 (1).png,2.6
a0850-jmac_DSC3230 (1)_N3.png,a0850-jmac_DSC3230 (1).png,1.69
a0850-jmac_DSC3230 (1)_N4.png,a0850-jmac_DSC3230 (1).png,1.02
a0850-jmac_DSC3230 (1)_P0.png,a0850-jmac_DSC3230 (1).png,4.56
a0850-jmac_DSC3230 (1)_P1.png,a0850-jmac_DSC3230 (1).png,5.15
a0850-jmac_DSC3230 (1)_P2.png,a0850-jmac_DSC3230 (1).png,5.03
a0850-jmac_DSC3230 (1)_P3.png,a0850-jmac_DSC3230 (1).png,3.99
a0850-jmac_DSC3230 (1)_P4.png,a0850-jmac_DSC3230 (1).png,2.55
a0851-NKIM_MG_6583_N1.png,a0851-NKIM_MG_6583.png,5.35
a0851-NKIM_MG_6583_N2.png,a0851-NKIM_MG_6583.png,4.34
a0851-NKIM_MG_6583_N3.png,a0851-NKIM_MG_6583.png,2.82
a0851-NKIM_MG_6583_N4.png,a0851-NKIM_MG_6583.png,1.51
a0851-NKIM_MG_6583_P0.png,a0851-NKIM_MG_6583.png,5.9
a0851-NKIM_MG_6583_P1.png,a0851-NKIM_MG_6583.png,6.04
a0851-NKIM_MG_6583_P2.png,a0851-NKIM_MG_6583.png,5.49
a0851-NKIM_MG_6583_P3.png,a0851-NKIM_MG_6583.png,4.04
a0851-NKIM_MG_6583_P4.png,a0851-NKIM_MG_6583.png,2.07
a0852-tc_DSC1928_N1.png,a0852-tc_DSC1928.png,5.71
a0852-tc_DSC1928_N2.png,a0852-tc_DSC1928.png,4.49
a0852-tc_DSC1928_N3.png,a0852-tc_DSC1928.png,3.04
a0852-tc_DSC1928_N4.png,a0852-tc_DSC1928.png,1.86
a0852-tc_DSC1928_P0.png,a0852-tc_DSC1928.png,6.54
a0852-tc_DSC1928_P1.png,a0852-tc_DSC1928.png,6.72
a0852-tc_DSC1928_P2.png,a0852-tc_DSC1928.png,6.41
a0852-tc_DSC1928_P3.png,a0852-tc_DSC1928.png,5.12
a0852-tc_DSC1928_P4.png,a0852-tc_DSC1928.png,2.64
a0853-20070923_073247__MG_9686_N1.png,a0853-20070923_073247__MG_9686.png,4.73
a0853-20070923_073247__MG_9686_N2.png,a0853-20070923_073247__MG_9686.png,3.63
a0853-20070923_073247__MG_9686_N3.png,a0853-20070923_073247__MG_9686.png,2.93
a0853-20070923_073247__MG_9686_N4.png,a0853-20070923_073247__MG_9686.png,2.23
a0853-20070923_073247__MG_9686_P0.png,a0853-20070923_073247__MG_9686.png,5.82
a0853-20070923_073247__MG_9686_P1.png,a0853-20070923_073247__MG_9686.png,6.44
a0853-20070923_073247__MG_9686_P2.png,a0853-20070923_073247__MG_9686.png,6.32
a0853-20070923_073247__MG_9686_P3.png,a0853-20070923_073247__MG_9686.png,5.72
a0853-20070923_073247__MG_9686_P4.png,a0853-20070923_073247__MG_9686.png,4.51
a0854-MB_080329_060_N1.png,a0854-MB_080329_060.png,5.71
a0854-MB_080329_060_N2.png,a0854-MB_080329_060.png,4.28
a0854-MB_080329_060_N3.png,a0854-MB_080329_060.png,2.94
a0854-MB_080329_060_N4.png,a0854-MB_080329_060.png,1.73
a0854-MB_080329_060_P0.png,a0854-MB_080329_060.png,6.58
a0854-MB_080329_060_P1.png,a0854-MB_080329_060.png,6.94
a0854-MB_080329_060_P2.png,a0854-MB_080329_060.png,6.54
a0854-MB_080329_060_P3.png,a0854-MB_080329_060.png,5.37
a0854-MB_080329_060_P4.png,a0854-MB_080329_060.png,4.31
a0855-_I2E6010_N1.png,a0855-_I2E6010.png,3.06
a0855-_I2E6010_N2.png,a0855-_I2E6010.png,2.19
a0855-_I2E6010_N3.png,a0855-_I2E6010.png,1.41
a0855-_I2E6010_N4.png,a0855-_I2E6010.png,1.04
a0855-_I2E6010_P0.png,a0855-_I2E6010.png,4.06
a0855-_I2E6010_P1.png,a0855-_I2E6010.png,4.79
a0855-_I2E6010_P2.png,a0855-_I2E6010.png,5.09
a0855-_I2E6010_P3.png,a0855-_I2E6010.png,4.85
a0855-_I2E6010_P4.png,a0855-_I2E6010.png,3.8
a0856-IMG_3961_N1.png,a0856-IMG_3961.png,5.6
a0856-IMG_3961_N2.png,a0856-IMG_3961.png,4.33
a0856-IMG_3961_N3.png,a0856-IMG_3961.png,3.03
a0856-IMG_3961_N4.png,a0856-IMG_3961.png,2.04
a0856-IMG_3961_P0.png,a0856-IMG_3961.png,6.19
a0856-IMG_3961_P1.png,a0856-IMG_3961.png,6.39
a0856-IMG_3961_P2.png,a0856-IMG_3961.png,5.81
a0856-IMG_3961_P3.png,a0856-IMG_3961.png,3.8
a0856-IMG_3961_P4.png,a0856-IMG_3961.png,2
a0857-Ja_Pe-29_N1.png,a0857-Ja_Pe-29.png,3.86
a0857-Ja_Pe-29_N2.png,a0857-Ja_Pe-29.png,2.93
a0857-Ja_Pe-29_N3.png,a0857-Ja_Pe-29.png,1.95
a0857-Ja_Pe-29_N4.png,a0857-Ja_Pe-29.png,1.26
a0857-Ja_Pe-29_P0.png,a0857-Ja_Pe-29.png,4.77
a0857-Ja_Pe-29_P1.png,a0857-Ja_Pe-29.png,5.5
a0857-Ja_Pe-29_P2.png,a0857-Ja_Pe-29.png,5.7
a0857-Ja_Pe-29_P3.png,a0857-Ja_Pe-29.png,5.36
a0857-Ja_Pe-29_P4.png,a0857-Ja_Pe-29.png,4.61
a0858-_DSC0018_N1.png,a0858-_DSC0018.png,4.18
a0858-_DSC0018_N2.png,a0858-_DSC0018.png,2.2
a0858-_DSC0018_N3.png,a0858-_DSC0018.png,1.18
a0858-_DSC0018_N4.png,a0858-_DSC0018.png,0.81
a0858-_DSC0018_P0.png,a0858-_DSC0018.png,5.76
a0858-_DSC0018_P1.png,a0858-_DSC0018.png,5.92
a0858-_DSC0018_P2.png,a0858-_DSC0018.png,5.02
a0858-_DSC0018_P3.png,a0858-_DSC0018.png,4.14
a0858-_DSC0018_P4.png,a0858-_DSC0018.png,3.28
a0859-dvf_099_N1.png,a0859-dvf_099.png,6.89
a0859-dvf_099_N2.png,a0859-dvf_099.png,6.82
a0859-dvf_099_N3.png,a0859-dvf_099.png,5.27
a0859-dvf_099_N4.png,a0859-dvf_099.png,3.57
a0859-dvf_099_P0.png,a0859-dvf_099.png,5.88
a0859-dvf_099_P1.png,a0859-dvf_099.png,4.12
a0859-dvf_099_P2.png,a0859-dvf_099.png,2.75
a0859-dvf_099_P3.png,a0859-dvf_099.png,2.1
a0859-dvf_099_P4.png,a0859-dvf_099.png,2.06
a0860-dgw_049_N1.png,a0860-dgw_049.png,5.31
a0860-dgw_049_N2.png,a0860-dgw_049.png,4.28
a0860-dgw_049_N3.png,a0860-dgw_049.png,3.12
a0860-dgw_049_N4.png,a0860-dgw_049.png,2.07
a0860-dgw_049_P0.png,a0860-dgw_049.png,5.82
a0860-dgw_049_P1.png,a0860-dgw_049.png,5.57
a0860-dgw_049_P2.png,a0860-dgw_049.png,4.77
a0860-dgw_049_P3.png,a0860-dgw_049.png,3.34
a0860-dgw_049_P4.png,a0860-dgw_049.png,1.99
a0861-WP_CRW_0893_N1.png,a0861-WP_CRW_0893.png,5.19
a0861-WP_CRW_0893_N2.png,a0861-WP_CRW_0893.png,4.18
a0861-WP_CRW_0893_N3.png,a0861-WP_CRW_0893.png,2.66
a0861-WP_CRW_0893_N4.png,a0861-WP_CRW_0893.png,1.5
a0861-WP_CRW_0893_P0.png,a0861-WP_CRW_0893.png,5.77
a0861-WP_CRW_0893_P1.png,a0861-WP_CRW_0893.png,6.07
a0861-WP_CRW_0893_P2.png,a0861-WP_CRW_0893.png,6.19
a0861-WP_CRW_0893_P3.png,a0861-WP_CRW_0893.png,5.55
a0861-WP_CRW_0893_P4.png,a0861-WP_CRW_0893.png,3.31
a0862-IMG_0736_N1.png,a0862-IMG_0736.png,4.97
a0862-IMG_0736_N2.png,a0862-IMG_0736.png,4.31
a0862-IMG_0736_N3.png,a0862-IMG_0736.png,3.52
a0862-IMG_0736_N4.png,a0862-IMG_0736.png,2.52
a0862-IMG_0736_P0.png,a0862-IMG_0736.png,5.38
a0862-IMG_0736_P1.png,a0862-IMG_0736.png,4.71
a0862-IMG_0736_P2.png,a0862-IMG_0736.png,3.31
a0862-IMG_0736_P3.png,a0862-IMG_0736.png,1.81
a0862-IMG_0736_P4.png,a0862-IMG_0736.png,2.19
a0863-dvf_078_N1.png,a0863-dvf_078.png,3.89
a0863-dvf_078_N2.png,a0863-dvf_078.png,2.61
a0863-dvf_078_N3.png,a0863-dvf_078.png,1.48
a0863-dvf_078_N4.png,a0863-dvf_078.png,1.01
a0863-dvf_078_P0.png,a0863-dvf_078.png,4.76
a0863-dvf_078_P1.png,a0863-dvf_078.png,5.29
a0863-dvf_078_P2.png,a0863-dvf_078.png,5.12
a0863-dvf_078_P3.png,a0863-dvf_078.png,4.2
a0863-dvf_078_P4.png,a0863-dvf_078.png,2.71
a0864-DSC_0072_N1.png,a0864-DSC_0072.png,3.87
a0864-DSC_0072_N2.png,a0864-DSC_0072.png,2.17
a0864-DSC_0072_N3.png,a0864-DSC_0072.png,1.87
a0864-DSC_0072_N4.png,a0864-DSC_0072.png,1.35
a0864-DSC_0072_P0.png,a0864-DSC_0072.png,5.87
a0864-DSC_0072_P1.png,a0864-DSC_0072.png,7.21
a0864-DSC_0072_P2.png,a0864-DSC_0072.png,7.38
a0864-DSC_0072_P3.png,a0864-DSC_0072.png,6.81
a0864-DSC_0072_P4.png,a0864-DSC_0072.png,4.61
a0865-20080515_075226__MG_9983_N1.png,a0865-20080515_075226__MG_9983.png,6.29
a0865-20080515_075226__MG_9983_N2.png,a0865-20080515_075226__MG_9983.png,5.61
a0865-20080515_075226__MG_9983_N3.png,a0865-20080515_075226__MG_9983.png,4.54
a0865-20080515_075226__MG_9983_N4.png,a0865-20080515_075226__MG_9983.png,2.96
a0865-20080515_075226__MG_9983_P0.png,a0865-20080515_075226__MG_9983.png,6.83
a0865-20080515_075226__MG_9983_P1.png,a0865-20080515_075226__MG_9983.png,6.75
a0865-20080515_075226__MG_9983_P2.png,a0865-20080515_075226__MG_9983.png,5.56
a0865-20080515_075226__MG_9983_P3.png,a0865-20080515_075226__MG_9983.png,3.17
a0865-20080515_075226__MG_9983_P4.png,a0865-20080515_075226__MG_9983.png,1.77
a0866-IMG_0019_N1.png,a0866-IMG_0019.png,7.29
a0866-IMG_0019_N2.png,a0866-IMG_0019.png,6.36
a0866-IMG_0019_N3.png,a0866-IMG_0019.png,5
a0866-IMG_0019_N4.png,a0866-IMG_0019.png,3.02
a0866-IMG_0019_P0.png,a0866-IMG_0019.png,7.71
a0866-IMG_0019_P1.png,a0866-IMG_0019.png,7.95
a0866-IMG_0019_P2.png,a0866-IMG_0019.png,7.79
a0866-IMG_0019_P3.png,a0866-IMG_0019.png,6.36
a0866-IMG_0019_P4.png,a0866-IMG_0019.png,4.74
a0867-kme_254_N1.png,a0867-kme_254.png,4.7
a0867-kme_254_N2.png,a0867-kme_254.png,2.87
a0867-kme_254_N3.png,a0867-kme_254.png,1.78
a0867-kme_254_N4.png,a0867-kme_254.png,1.27
a0867-kme_254_P0.png,a0867-kme_254.png,6.2
a0867-kme_254_P1.png,a0867-kme_254.png,6.99
a0867-kme_254_P2.png,a0867-kme_254.png,7.04
a0867-kme_254_P3.png,a0867-kme_254.png,6.67
a0867-kme_254_P4.png,a0867-kme_254.png,5.65
a0868-kme_611_N1.png,a0868-kme_611.png,4.67
a0868-kme_611_N2.png,a0868-kme_611.png,3.34
a0868-kme_611_N3.png,a0868-kme_611.png,2.34
a0868-kme_611_N4.png,a0868-kme_611.png,1.52
a0868-kme_611_P0.png,a0868-kme_611.png,5.62
a0868-kme_611_P1.png,a0868-kme_611.png,6.09
a0868-kme_611_P2.png,a0868-kme_611.png,6.07
a0868-kme_611_P3.png,a0868-kme_611.png,5.36
a0868-kme_611_P4.png,a0868-kme_611.png,3.8
a0869-20080629_at_19h10m02__MG_1342_N1.png,a0869-20080629_at_19h10m02__MG_1342.png,5.37
a0869-20080629_at_19h10m02__MG_1342_N2.png,a0869-20080629_at_19h10m02__MG_1342.png,3.94
a0869-20080629_at_19h10m02__MG_1342_N3.png,a0869-20080629_at_19h10m02__MG_1342.png,2.53
a0869-20080629_at_19h10m02__MG_1342_N4.png,a0869-20080629_at_19h10m02__MG_1342.png,1.64
a0869-20080629_at_19h10m02__MG_1342_P0.png,a0869-20080629_at_19h10m02__MG_1342.png,6.28
a0869-20080629_at_19h10m02__MG_1342_P1.png,a0869-20080629_at_19h10m02__MG_1342.png,6.64
a0869-20080629_at_19h10m02__MG_1342_P2.png,a0869-20080629_at_19h10m02__MG_1342.png,6.44
a0869-20080629_at_19h10m02__MG_1342_P3.png,a0869-20080629_at_19h10m02__MG_1342.png,5.69
a0869-20080629_at_19h10m02__MG_1342_P4.png,a0869-20080629_at_19h10m02__MG_1342.png,3.73
a0870-jmacdscf0021_N1.png,a0870-jmacdscf0021.png,2.46
a0870-jmacdscf0021_N2.png,a0870-jmacdscf0021.png,1.41
a0870-jmacdscf0021_N3.png,a0870-jmacdscf0021.png,0.93
a0870-jmacdscf0021_N4.png,a0870-jmacdscf0021.png,0.75
a0870-jmacdscf0021_P0.png,a0870-jmacdscf0021.png,3.63
a0870-jmacdscf0021_P1.png,a0870-jmacdscf0021.png,4.75
a0870-jmacdscf0021_P2.png,a0870-jmacdscf0021.png,5.33
a0870-jmacdscf0021_P3.png,a0870-jmacdscf0021.png,5.02
a0870-jmacdscf0021_P4.png,a0870-jmacdscf0021.png,4.2
a0871-07-09-22-at-20h08m29s-_MG_3610_N1.png,a0871-07-09-22-at-20h08m29s-_MG_3610.png,4.93
a0871-07-09-22-at-20h08m29s-_MG_3610_N2.png,a0871-07-09-22-at-20h08m29s-_MG_3610.png,3.94
a0871-07-09-22-at-20h08m29s-_MG_3610_N3.png,a0871-07-09-22-at-20h08m29s-_MG_3610.png,2.6
a0871-07-09-22-at-20h08m29s-_MG_3610_N4.png,a0871-07-09-22-at-20h08m29s-_MG_3610.png,1.61
a0871-07-09-22-at-20h08m29s-_MG_3610_P0.png,a0871-07-09-22-at-20h08m29s-_MG_3610.png,5.67
a0871-07-09-22-at-20h08m29s-_MG_3610_P1.png,a0871-07-09-22-at-20h08m29s-_MG_3610.png,6.26
a0871-07-09-22-at-20h08m29s-_MG_3610_P2.png,a0871-07-09-22-at-20h08m29s-_MG_3610.png,6.31
a0871-07-09-22-at-20h08m29s-_MG_3610_P3.png,a0871-07-09-22-at-20h08m29s-_MG_3610.png,5.81
a0871-07-09-22-at-20h08m29s-_MG_3610_P4.png,a0871-07-09-22-at-20h08m29s-_MG_3610.png,4.73
a0872-NKIM_132_N1.png,a0872-NKIM_132.png,2.99
a0872-NKIM_132_N2.png,a0872-NKIM_132.png,2.3
a0872-NKIM_132_N3.png,a0872-NKIM_132.png,1.73
a0872-NKIM_132_N4.png,a0872-NKIM_132.png,1.19
a0872-NKIM_132_P0.png,a0872-NKIM_132.png,3.75
a0872-NKIM_132_P1.png,a0872-NKIM_132.png,4.66
a0872-NKIM_132_P2.png,a0872-NKIM_132.png,5.38
a0872-NKIM_132_P3.png,a0872-NKIM_132.png,6.04
a0872-NKIM_132_P4.png,a0872-NKIM_132.png,6.31
a0873-IMG_4834_N1.png,a0873-IMG_4834.png,5.24
a0873-IMG_4834_N2.png,a0873-IMG_4834.png,3.9
a0873-IMG_4834_N3.png,a0873-IMG_4834.png,2.75
a0873-IMG_4834_N4.png,a0873-IMG_4834.png,1.86
a0873-IMG_4834_P0.png,a0873-IMG_4834.png,6.09
a0873-IMG_4834_P1.png,a0873-IMG_4834.png,6.41
a0873-IMG_4834_P2.png,a0873-IMG_4834.png,6.03
a0873-IMG_4834_P3.png,a0873-IMG_4834.png,5.35
a0873-IMG_4834_P4.png,a0873-IMG_4834.png,4.16
a0874-IMG_4202_N1.png,a0874-IMG_4202.png,1.45
a0874-IMG_4202_N2.png,a0874-IMG_4202.png,1
a0874-IMG_4202_N3.png,a0874-IMG_4202.png,0.79
a0874-IMG_4202_N4.png,a0874-IMG_4202.png,0.78
a0874-IMG_4202_P0.png,a0874-IMG_4202.png,2.25
a0874-IMG_4202_P1.png,a0874-IMG_4202.png,3.6
a0874-IMG_4202_P2.png,a0874-IMG_4202.png,4.68
a0874-IMG_4202_P3.png,a0874-IMG_4202.png,5.06
a0874-IMG_4202_P4.png,a0874-IMG_4202.png,5.29
a0875-jmac_DSC1465_N1.png,a0875-jmac_DSC1465.png,5.88
a0875-jmac_DSC1465_N2.png,a0875-jmac_DSC1465.png,4.45
a0875-jmac_DSC1465_N3.png,a0875-jmac_DSC1465.png,2.75
a0875-jmac_DSC1465_N4.png,a0875-jmac_DSC1465.png,1.97
a0875-jmac_DSC1465_P0.png,a0875-jmac_DSC1465.png,7.26
a0875-jmac_DSC1465_P1.png,a0875-jmac_DSC1465.png,7.82
a0875-jmac_DSC1465_P2.png,a0875-jmac_DSC1465.png,7.6
a0875-jmac_DSC1465_P3.png,a0875-jmac_DSC1465.png,6.73
a0875-jmac_DSC1465_P4.png,a0875-jmac_DSC1465.png,5.03
a0876-IMG_3503_N1.png,a0876-IMG_3503.png,7.4
a0876-IMG_3503_N2.png,a0876-IMG_3503.png,6.43
a0876-IMG_3503_N3.png,a0876-IMG_3503.png,5.14
a0876-IMG_3503_N4.png,a0876-IMG_3503.png,3.82
a0876-IMG_3503_P0.png,a0876-IMG_3503.png,8.07
a0876-IMG_3503_P1.png,a0876-IMG_3503.png,8.29
a0876-IMG_3503_P2.png,a0876-IMG_3503.png,8.23
a0876-IMG_3503_P3.png,a0876-IMG_3503.png,7.46
a0876-IMG_3503_P4.png,a0876-IMG_3503.png,4.31
a0877-_DGW6231_N1.png,a0877-_DGW6231.png,7.81
a0877-_DGW6231_N2.png,a0877-_DGW6231.png,7.19
a0877-_DGW6231_N3.png,a0877-_DGW6231.png,5.94
a0877-_DGW6231_N4.png,a0877-_DGW6231.png,4.09
a0877-_DGW6231_P0.png,a0877-_DGW6231.png,7.93
a0877-_DGW6231_P1.png,a0877-_DGW6231.png,7.69
a0877-_DGW6231_P2.png,a0877-_DGW6231.png,6.8
a0877-_DGW6231_P3.png,a0877-_DGW6231.png,5.06
a0877-_DGW6231_P4.png,a0877-_DGW6231.png,2.95
a0878-050716_112808__I2E4120_N1.png,a0878-050716_112808__I2E4120.png,6.5
a0878-050716_112808__I2E4120_N2.png,a0878-050716_112808__I2E4120.png,5.3
a0878-050716_112808__I2E4120_N3.png,a0878-050716_112808__I2E4120.png,3.26
a0878-050716_112808__I2E4120_N4.png,a0878-050716_112808__I2E4120.png,2.04
a0878-050716_112808__I2E4120_P0.png,a0878-050716_112808__I2E4120.png,7.24
a0878-050716_112808__I2E4120_P1.png,a0878-050716_112808__I2E4120.png,7.2
a0878-050716_112808__I2E4120_P2.png,a0878-050716_112808__I2E4120.png,6.01
a0878-050716_112808__I2E4120_P3.png,a0878-050716_112808__I2E4120.png,4.31
a0878-050716_112808__I2E4120_P4.png,a0878-050716_112808__I2E4120.png,1.84
a0879-jmac_MG_0200_N1.png,a0879-jmac_MG_0200.png,6.55
a0879-jmac_MG_0200_N2.png,a0879-jmac_MG_0200.png,5.71
a0879-jmac_MG_0200_N3.png,a0879-jmac_MG_0200.png,4.01
a0879-jmac_MG_0200_N4.png,a0879-jmac_MG_0200.png,2.23
a0879-jmac_MG_0200_P0.png,a0879-jmac_MG_0200.png,6.72
